city,lat,lng,population,capital
Ponte de Sor,39.25,-8.0167,16722,minor
Zequ,35.0376,101.4606,16666,minor
Guroymak,38.5762,42.0207,16613,minor
Beek,50.9394,5.7961,15929,minor
Federacion,-30.9833,-57.9167,16658,minor
Santa Cruz Naranjo,14.3833,-90.3667,16385,minor
Panagyurishte,42.5026,24.1802,16553,minor
Hannut,50.6725,5.078,16435,minor
Vesoul,47.6222,6.1553,14973,minor
Zapotlan de Juarez,19.9667,-98.85,16493,minor
Gryfice,53.9167,15.2,16524,minor
Montbrison,45.6075,4.0653,15656,minor
Xinyuan,37.2953,99.0341,16585,minor
Yaypan,40.3758,70.8156,15984,minor
Kisvarda,48.2264,22.0844,16084,minor
Differdange,49.5242,5.8914,15455,minor
Ivanava,52.1333,25.55,16498,minor
Reyhanli,36.2679,36.5675,16469,minor
Loimaa,60.8514,23.0583,16467,minor
Digne-les-Bains,44.0925,6.2356,16333,minor
Ayvalik,39.3167,26.7,16283,minor
Bilohirsk,45.0544,34.6022,16428,minor
Tasil,32.8353,35.9714,15985,minor
Anori,7.0736,-75.1469,16447,minor
Harlingen,53.1736,5.4272,15822,minor
Olecko,54.0333,22.5,16364,minor
San Cristobal Cucho,14.9,-91.7833,16158,minor
Sparti,37.0739,22.4294,16239,minor
Przeworsk,50.0667,22.5,15713,minor
Chai Prakan,19.7322,99.1403,16090,minor
Rygge,59.3747,10.7147,16145,minor
Bang Phae,13.6983,99.9068,16130,minor
Orimattila,60.8042,25.7333,16326,minor
Aranyaprathet,13.6928,102.5017,16211,minor
Shahriston,39.7667,68.8167,16295,minor
Thermi,40.5472,23.0197,16004,minor
Chateau-Thierry,49.0464,3.4031,15351,minor
San Antonio Oeste,-40.7333,-64.95,16265,minor
Guanagazapa,14.2333,-90.65,16187,minor
Mezokovesd,47.8067,20.5647,16098,minor
Bruck an der Mur,47.4106,15.2686,15837,minor
Les Sables-d'Olonne,46.4972,-1.7833,14545,minor
Okhtyrka,50.3074,34.9016,15694,minor
Bar,49.0781,27.6831,16136,minor
As Sukhnah,34.8868,38.8721,16173,minor
Mezotur,47.0042,20.6181,16086,minor
Sassenheim,52.2258,4.5225,14886,minor
Chinggil,46.666,90.3794,16098,minor
Csongrad,46.7111,20.1403,16027,minor
Alasehir,38.35,28.5167,16012,minor
Incirliova,37.8547,27.7236,15870,minor
Aquitania,5.5194,-72.8836,16087,minor
Atescatempa,14.175,-89.7417,15820,minor
Dianga,34.0587,103.2074,15993,minor
Swidwin,53.7667,15.7833,15338,minor
Ban Dung,17.704,103.2623,15913,minor
Chiconquiaco,19.75,-96.8167,14394,minor
Issoire,45.5442,3.2489,15214,minor
Bastogne,50.0042,5.72,15894,minor
Chivolo,10.0264,-74.6214,15960,minor
Santa Maria de Jesus,14.4933,-90.7094,15529,minor
Toul,48.675,5.8917,15470,minor
Monte Plata,18.807,-69.784,15532,minor
Batalha,39.65,-8.8167,15805,minor
San Julian,21.0167,-102.1667,15890,minor
Pamiers,43.1164,1.6108,15603,minor
Maardu,59.4781,25.0161,15284,minor
Boskoop,52.0667,4.6333,15045,minor
Dinan,48.4556,-2.0503,14281,minor
Serta,39.8008,-8.1003,15880,minor
Skvyra,49.7333,29.6833,15889,minor
Nuth,50.9167,5.8833,15423,minor
Tenango de Doria,20.3356,-98.2267,15793,minor
Ixhuatlan del Sureste,18.017,-94.38,15800,minor
Belen,36.4917,36.1917,15629,minor
Bad Neustadt,50.3219,10.2161,15411,minor
Kafr Nubl,35.6139,36.5611,15455,minor
Juma Shahri,39.7094,66.6614,15571,minor
Macedo de Cavaleiros,41.5333,-6.95,15776,minor
Voss,60.7025,6.4231,15787,minor
Kalocsa,46.5333,18.9856,15490,minor
Guasca,4.8658,-73.8772,15727,minor
Si Satchanalai,17.4155,99.8152,15691,minor
Spittal an der Drau,46.7917,13.4958,15413,minor
Tiran,32.7025,51.1536,15673,minor
Kysucke Nove Mesto,49.3,18.7833,15132,minor
Einsiedeln,47.1278,8.7431,15550,minor
Kuusamo,65.9667,29.1667,15688,minor
Rakhiv,48.05,24.2167,15621,minor
Szarvas,46.85,20.6,15565,minor
Waremme,50.7,5.25,15168,minor
Bozyazi,36.1,32.975,15615,minor
Kinna,57.4954,12.6805,15448,minor
Serpa,37.9333,-7.5833,15623,minor
Saint-Omer,50.7483,2.2608,14726,minor
Mangqu,35.5707,100.7798,15609,minor
Jedrzejow,50.6333,20.3,15484,minor
Bohodukhiv,50.1608,35.5164,15576,minor
At-Bashy,41.1725,75.7968,15601,minor
Khamir,15.99,43.95,15333,minor
Mandal,58.0333,7.4833,15529,minor
Najasa,21.0836,-77.7472,15579,minor
Kunzelsau,49.2833,9.6833,15391,minor
Siemiatycze,52.4272,22.8625,15169,minor
Sarikamis,40.3314,42.5903,15557,minor
Khao Yoi,13.2403,99.8254,15416,minor
Uusikaupunki,60.7833,21.4167,15510,minor
Zelenogradsk,54.95,20.4833,15493,minor
Limanowa,49.7167,20.4667,14738,minor
Senlis,49.2072,2.5867,14891,minor
Fontainebleau,48.4089,2.7017,15407,minor
Budakeszi,47.5111,18.93,15088,minor
Hilvarenbeek,51.4861,5.1367,15334,minor
Pontivy,48.0686,-2.9628,14889,minor
Galanta,48.1914,17.7308,15029,minor
Churumuco de Morelos,18.6167,-101.6333,15455,minor
San Rafael Pie de la Cuesta,14.9333,-91.9167,15207,minor
Kerouane,9.2704,-9.02,15406,minor
Birecik,37.025,37.9769,15317,minor
Klimavichy,53.6167,31.95,15408,minor
Landazuri,6.2181,-73.8114,15395,minor
Amatitan,20.8333,-103.7167,15344,minor
Villa del Rosario,-31.5833,-63.5333,15394,minor
Conguaco,14.047,-90.0336,15295,minor
Thoen,17.61,99.2234,15360,minor
Castro Daire,40.9,-7.9333,15339,minor
Chaltyr,47.2833,39.5,15334,minor
Bar-le-Duc,48.7717,5.1672,14733,minor
Brake,53.3333,8.4833,14965,minor
Chilcuautla,20.3333,-99.2333,15284,minor
Lahoysk,54.2,27.85,15336,minor
Alta,69.9686,23.2714,15342,minor
Nazare,39.6,-9.0667,15158,minor
Loviisa,60.4569,26.225,15311,minor
Villa Paranacito,-33.7,-58.6833,15321,minor
Morlaix,48.5775,-3.8278,14729,minor
Penacova,40.2667,-8.2667,15251,minor
Tapolca,46.8828,17.4411,15072,minor
Tulle,45.2658,1.7722,14705,minor
Sarvar,47.2539,16.9353,15072,minor
Tamesis,5.6647,-75.7144,15218,minor
Mindelheim,48.0333,10.4667,15002,minor
La Apartada,8.05,-75.3356,15204,minor
Unye,41.1271,37.2882,15039,minor
Kilimli,41.4833,31.8333,14889,minor
Masty,53.4,24.5333,15197,minor
Bitburg,49.9747,6.5256,14904,minor
Skalica,48.8436,17.2264,14967,minor
San Antonio La Paz,14.75,-90.2833,15142,minor
Samobor,45.8011,15.711,15147,minor
Choszczno,53.1667,15.4,15109,minor
Moura,38.1397,-7.4505,15167,minor
Zozocolco de Hidalgo,20.1333,-97.5833,15031,minor
Joghtay,36.6361,57.0728,15134,minor
Gardabani,41.45,45.1,15100,minor
Amlash,37.0975,50.1864,15047,minor
Ratzeburg,53.7017,10.7567,14652,minor
Battalgazi,38.4228,38.3656,14994,minor
La Fleche,47.6997,-0.0761,14902,minor
Tulchyn,48.6744,28.8497,15051,minor
Pilisvorosvar,47.6211,18.9108,14500,minor
Salkhad,32.4914,36.7106,15000,minor
Alexandreia,40.6283,22.4454,14821,minor
Ylivieska,64.0722,24.5375,15039,minor
Obando,4.5761,-75.9731,14980,minor
Bludenz,47.1533,9.8219,14539,minor
Bonanza,14.0167,-84.5833,15000,minor
Sarmin,35.9,36.7167,14530,minor
Mariestad,58.705,13.828,14891,minor
Chaguaramas,9.3385,-66.2525,15000,minor
Verdal,63.7922,11.4817,14986,minor
Vennesla,58.3106,7.8569,14935,minor
Czluchow,53.65,17.3667,13869,minor
Detva,48.5572,19.4208,14751,minor
Tiszaujvaros,47.9228,21.0519,14649,minor
Tall Abyad,36.6975,38.9567,14825,minor
Nioro,15.1833,-9.55,14421,minor
Nastola,60.9477,25.9301,14890,minor
Levoca,49.0228,20.5906,14803,minor
Cabanas,14.9333,-89.8,14817,minor
Woudrichem,51.8133,5.0006,14634,minor
Mineral del Monte,20.1333,-98.6667,14640,minor
Paiania,37.95,23.85,14595,minor
Vrbovec,45.8833,16.4333,14797,minor
Balassagyarmat,48.0712,19.2937,14262,minor
Thuin,50.3397,4.287,14671,minor
Bayeux,49.2786,-0.7039,13017,minor
Grodzisk Wielkopolski,52.2333,16.3667,14697,minor
Grandola,38.1768,-8.5689,14826,minor
Kontiolahti,62.7667,29.85,14827,minor
Slochteren,53.2167,6.8,14737,minor
Ivanic-Grad,45.7081,16.3947,14723,minor
Tepetzintla,21.1452,-97.8558,14736,minor
Berettyoujfalu,47.2167,21.55,14690,minor
Tamuin,22,-98.7833,14748,minor
Maqat,47.65,53.3167,14756,minor
Zabkowice Slaskie,50.5897,16.8124,14728,minor
Xincun,27.6739,103.8739,14614,minor
Askim,59.5832,11.1629,14488,minor
Wschowa,51.8,16.3,14607,minor
Ochakiv,46.6186,31.5392,14705,minor
Carmen de Areco,-34.3833,-59.8167,14692,minor
Ardestan,33.3797,52.3725,14698,minor
Zontecomatlan de Lopez y Fuentes,20.7667,-98.3333,14620,minor
Nannestad,60.2456,10.9528,14637,minor
Condoto,5.0917,-76.65,14660,minor
Sepidan,30.2606,51.9842,14633,minor
Goure,13.9874,10.27,14639,minor
Lopik,51.9722,4.9464,14473,minor
Jever,53.5744,7.9008,14301,minor
Anapoima,4.5503,-74.5361,14519,minor
Radomyshl,50.4947,29.2333,14607,minor
Pastores,14.5967,-90.7547,13902,minor
Lapua,62.9708,23.0069,14609,minor
Nafplio,37.5667,22.8,14203,minor
Cadaval,39.25,-9.1,14525,minor
Lagoa,37.1333,-8.45,14442,minor
Breza,44.021,18.261,14564,minor
Mocha,13.3167,43.25,14562,minor
Tsimlyansk,47.6467,42.0947,14528,minor
Sopetran,6.5017,-75.7433,14453,minor
Argentan,48.7444,-0.0203,13730,minor
Rovinj,45.0833,13.6333,14294,minor
Sai Buri,6.7012,101.6181,14137,minor
Haaren,51.6017,5.2228,14195,minor
San Andres Timilpan,19.8667,-99.7333,14335,minor
Schwaz,47.35,11.7,13728,minor
Det Udom,14.906,105.0784,14264,minor
Pomorie,42.5569,27.6405,14335,minor
San Cristobal,-30.3105,-61.2372,14389,minor
Koundara,12.48,-13.296,13990,minor
Pak Thong Chai,14.7302,102.0263,14272,minor
Feldkirchen,46.7236,14.0919,14198,minor
Cienega de Flores,25.95,-100.1833,14268,minor
Montfoort,52.045,4.9508,13996,minor
Bor,37.8963,34.5627,14309,minor
Estremoz,38.8422,-7.5881,14318,minor
Tenerife,9.8989,-74.8589,14320,minor
Bua Yai,15.5858,102.4337,14168,minor
Raydah,15.8233,44.0386,13971,minor
Korneuburg,48.3453,16.3331,12986,minor
Svetlogorsk,54.9333,20.15,13663,minor
Sines,37.9546,-8.8644,14238,minor
Kouroussa,10.653,-9.892,14223,minor
Almoloya de Alquisiras,18.85,-99.85,14196,minor
Juan de Acosta,10.8286,-75.035,14184,minor
Valenca,42.0282,-8.6339,14127,minor
El Porvenir de Velasco Suarez,15.4556,-92.2794,14121,minor
Puspokladany,47.3197,21.1139,14154,minor
Golub-Dobrzyn,53.1,19.05,12546,minor
Uitgeest,52.5292,4.7103,13528,minor
Titiribi,6.0625,-75.7936,14092,minor
Beilen,52.8567,6.5111,14089,minor
Puerto Deseado,-47.75,-65.9167,14183,minor
Kerben,41.5,71.75,14141,minor
Rheinfelden,47.5539,7.7958,13337,minor
Nafpaktos,38.3917,21.8275,13415,minor
Astravyets,54.6136,25.9553,14147,minor
Narvik,68.4383,17.4278,14148,minor
Lubben (Spreewald),51.95,13.9,14036,minor
Nelas,40.5167,-7.85,14037,minor
Anatuya,-28.4667,-62.8333,14133,minor
Natanz,33.5111,51.9181,14122,minor
Tempio Pausania,40.9015,9.1044,14052,minor
Castelsarrasin,44.04,1.1069,13934,minor
Merzifon,40.8836,35.4711,14042,minor
Montabaur,50.4375,7.8258,13691,minor
Villacidro,39.4578,8.7424,14019,minor
Mjolby,58.3321,15.1312,13947,minor
Gouveia,40.5,-7.6,14046,minor
Bang Racham,14.8864,100.3235,13937,minor
Enghien,50.7,4.0333,13734,minor
Aleksandrow Kujawski,52.875,18.7,12359,minor
Mor,47.3717,18.2086,13936,minor
Rio de Oro,8.2917,-73.3872,14041,minor
El Carmen de Atrato,5.8983,-76.1431,14049,minor
Guazacapan,14.0751,-90.4161,13979,minor
Cordoba,0.8533,-77.5178,14006,minor
Famenin,35.1139,48.9717,14019,minor
Taphan Hin,16.2108,100.4188,13868,minor
San Bartolo,15.0844,-91.4558,12459,minor
Nesebar,42.6595,27.7247,14000,minor
Alcanena,39.4667,-8.6667,13868,minor
Kiskoros,46.6203,19.2836,13833,minor
Polotitlan de la Ilustracion,20.2231,-99.8147,13851,minor
Tucacas,10.7978,-68.3175,13901,minor
Babaeski,41.4325,27.0931,13879,minor
Kauhajoki,62.4319,22.1794,13875,minor
Erbach,49.6569,8.9931,13666,minor
Niquinohomo,11.9,-86.1,13458,minor
Guapi,2.5604,-77.86,13853,minor
Hassfurt,50.0353,10.5123,13609,minor
Demre,36.255,29.9978,13793,minor
Horodyshche,49.2925,31.4581,13799,minor
Apostolove,47.6595,33.717,13792,minor
Islahiye,37.0264,36.6322,13775,minor
Jindayris,36.3947,36.6889,13661,minor
Jardin,5.5983,-75.8197,13748,minor
Eichstatt,48.8919,11.1839,13525,minor
Lauterbach,50.6378,9.3944,13664,minor
Wlodawa,51.55,23.55,13066,minor
Hola Prystan,46.5167,32.5167,13760,minor
Goldap,54.3063,22.3036,13716,minor
La Quiaca,-22.1056,-65.6,13761,minor
Filandia,4.6733,-75.6583,13628,minor
Schoonhoven,51.9475,4.8486,11922,minor
Xireg,36.9257,98.4837,13723,minor
Satoraljaujhely,48.3941,21.6561,13554,minor
Altos del Rosario,8.7914,-74.1636,13669,minor
San Pedro Pochutla,15.7463,-96.4652,13685,minor
Tavsanli,39.5461,29.4922,13652,minor
Ad Duraykish,34.8969,36.1346,13244,minor
Winsum,53.3312,6.5157,13560,minor
Fontenay-le-Comte,46.4669,-0.8064,13302,minor
San Jorge,14.9253,-89.5897,13525,minor
Dinant,50.2564,4.9136,13544,minor
Glubczyce,50.2,17.8333,13572,minor
Trogir,43.5167,16.25,13260,minor
Kastoria,40.5181,21.2688,13387,minor
Agua Blanca,14.4833,-89.6494,13571,minor
San Javier,-30.5833,-59.95,13604,minor
Wolsztyn,52.1167,16.1167,13477,minor
Nidzica,53.3583,20.425,13547,minor
Frias,-28.6496,-65.15,13594,minor
Kaharlyk,49.8522,30.8092,13544,minor
Feldbach,46.955,15.8883,13369,minor
Vitry-le-Francois,48.7247,4.5844,11743,minor
Arruda dos Vinhos,38.9833,-9.0667,13391,minor
Chalma,21.2167,-98.4,13479,minor
Ilamatlan,20.7833,-98.45,13474,minor
Chanaral,-26.3479,-70.6224,13543,minor
Chateaudun,48.0708,1.3378,13078,minor
Kussnacht,47.0828,8.4408,13084,minor
Woudenberg,52.0806,5.4164,13166,minor
Dok Kham Tai,19.162,99.9926,13450,minor
Mayenne,48.3031,-0.6136,12874,minor
Manati,10.4481,-74.9592,13456,minor
Neunkirchen,47.7269,16.0817,12879,minor
Gex,46.3333,6.0578,13093,minor
Fereydunshahr,32.9411,50.1211,13475,minor
Union de Tula,19.957,-104.268,13446,minor
Kaspi,41.925,44.4222,13423,minor
Brig-Glis,46.3159,7.9876,13109,minor
San Jacinto del Cauca,8.2497,-74.72,13426,minor
Khoyniki,51.9,29.9667,13439,minor
Develi,38.3886,35.4925,13411,minor
Schinnen,50.9428,5.8894,12911,minor
Tauberbischofsheim,49.6225,9.6628,13231,minor
Bollnas,61.3484,16.3883,13398,minor
Espita,21.0128,-88.3047,11551,minor
Rosas,2.26,-76.74,13302,minor
Gmunden,47.9181,13.7994,13191,minor
Grimstad,58.3405,8.5934,13304,minor
Soyaniquilpan,19.9892,-99.4361,13290,minor
Bozuyuk,39.9078,30.0367,13307,minor
Gueret,46.1706,1.8683,12889,minor
Joaquin V. Gonzalez,-25.1171,-64.1247,13376,minor
Autun,46.9511,4.2986,13157,minor
Karakocan,38.9551,40.0375,13353,minor
Oudenbosch,51.5892,4.5239,12780,minor
Bombarral,39.2667,-9.15,13193,minor
Neustadt,49.58,10.6089,13121,minor
Al Muzayrib,32.7109,36.0266,12640,minor
Cocotitlan,19.2167,-98.85,12142,minor
Usumatlan,14.9489,-89.7767,13245,minor
Beyla,8.687,-8.657,13204,minor
Trzebnica,51.305,17.0614,13161,minor
Ulvila,61.4292,21.875,13237,minor
Gvardeysk,54.65,21.0667,13227,minor
Bergen,51.5992,6.0336,13140,minor
Sillamae,59.3931,27.7742,12230,minor
Erbaa,40.6667,36.5667,13168,minor
Sabinov,49.1,21.1,12700,minor
Vila Pouca de Aguiar,41.4833,-7.6333,13187,minor
Vasylivka,47.4344,35.2808,13166,minor
Ansiao,39.9167,-8.4333,13128,minor
Miranda do Corvo,40.1,-8.3333,13098,minor
Balatonfured,46.95,17.8833,12923,minor
Mazatlan Villa de Flores,18.0167,-96.9167,13097,minor
Singuilucan,19.9675,-98.5178,13143,minor
Agdangan,13.8758,121.9122,12764,minor
Bonyhad,46.3,18.53,12982,minor
Adygeysk,44.88,39.19,12745,minor
Arcachon,44.6586,-1.1689,11567,minor
Chos Malal,-37.3833,-70.2667,13092,minor
Song Phi Nong,14.2306,100.0389,12926,minor
Sarrebourg,48.7347,7.0539,12331,minor
Tetiiv,49.3708,29.69,13015,minor
Vieira do Minho,41.6333,-8.1333,12997,minor
Kaji,26.0249,102.7873,13005,minor
Alcacer do Sal,38.3725,-8.5133,13046,minor
Shahr-e Herat,30.0542,54.3731,13032,minor
Anolaima,4.7633,-74.4647,12911,minor
Bonneville,46.0789,6.4008,12557,minor
Notodden,59.5617,9.2658,12994,minor
Karapinar,37.7147,33.5508,12989,minor
Bahce,37.2039,36.5825,12917,minor
Chaiyo,14.6666,100.4702,12710,minor
Perez,14.1833,121.9333,12767,minor
Tapilula,17.2536,-93.0093,12887,minor
Franeker,53.1875,5.54,12781,minor
Idil,37.3347,41.8894,12905,minor
Maravilla Tenejapa,16.1333,-91.2833,12945,minor
Yavoriv,49.9469,23.3931,12888,minor
Grave,51.7592,5.7383,12483,minor
Vocklabruck,48.0086,13.6558,12179,minor
Kapelle,51.5,3.95,12785,minor
Brzeziny,51.8,19.75,12501,minor
Vel'ky Krtis,48.215,19.3381,12115,minor
Ban Laem,13.2168,99.9767,12541,minor
Pfarrkirchen,48.4419,12.9443,12677,minor
Kaeng Khoi,14.5864,100.9967,12752,minor
Sungurlu,40.161,34.377,12886,minor
Malaryta,51.7972,24.0808,12883,minor
Lubaczow,50.1556,23.123,12415,minor
Novhorod-Siverskyi,51.9833,33.2667,12862,minor
Chiquimulilla,14.0858,-90.3822,12842,minor
Chiatura,42.2903,43.2819,12803,minor
Berkovitsa,43.2371,23.1251,12821,minor
Zaragoza,28.4869,-100.9175,11150,minor
Nong Khae,14.3352,100.8727,12336,minor
Voerendaal,50.8833,5.9167,12452,minor
Bershad,48.3728,29.5325,12795,minor
Mora,61.0096,14.5635,12826,minor
Gyomaendrod,46.9361,20.8233,12784,minor
Diebougou,10.9667,-3.25,12732,minor
Provins,48.5589,3.2994,12000,minor
Hajduhadhaz,47.6833,21.6667,12669,minor
Rosario del Tala,-32.3008,-59.1389,12801,minor
Pichilemu,-34.3851,-72.0049,12776,minor
Tenango del Aire,19.1575,-98.8581,12470,minor
Sankt Veit an der Glan,46.7667,14.3603,12547,minor
Tepetzintla,19.9667,-97.8333,11622,minor
San Salvador,-31.6167,-58.5,12733,minor
Ocotepec,17.2191,-93.1724,12508,minor
Los Santos,6.7561,-73.1022,12648,minor
Derventa,44.98,17.91,12680,minor
Chok Chai,14.7284,102.1652,12568,minor
Leibnitz,46.7831,15.545,12176,minor
Kamianka-Dniprovska,47.4792,34.4232,12638,minor
Hattem,52.4744,6.0697,12173,minor
Pionerskiy,54.95,20.2167,11312,minor
Kantang,7.4067,99.515,12533,minor
Emiliano Zapata,19.65,-98.55,12309,minor
Santa Barbara de Pinto,9.4353,-74.7017,12610,minor
Kalajoki,64.2597,23.9486,12621,minor
Alanya,36.5436,31.9997,12436,minor
Junin de los Andes,-39.9506,-71.0694,12621,minor
Niksar,40.5833,36.9667,12577,minor
Rong Kwang,18.3392,100.3172,12553,minor
Tiszavasvari,47.9511,21.3689,12508,minor
Gorazde,43.6667,18.9778,12512,minor
Santa Ana Maya,20,-101.0167,12466,minor
Lienz,46.8297,12.7697,11844,minor
Mecatlan,20.2135,-97.6574,12332,minor
Pyrzyce,53.1417,14.8917,12484,minor
Tezoatlan de Segura y Luna,17.65,-97.8167,11034,minor
Neerijnen,51.8333,5.2833,12397,minor
Mira,40.4285,-8.7363,12465,minor
Revuca,48.6833,20.1167,12249,minor
Mende,44.5183,3.5006,12227,minor
Sabugal,40.35,-7.0833,12544,minor
Koriukivka,51.7833,32.25,12539,minor
La Carlota,-33.4179,-63.2935,12537,minor
Urla,38.3222,26.7647,12454,minor
Ebersberg,48.0833,11.9667,12239,minor
Kamin-Kashyrskyi,51.6242,24.9606,12489,minor
Alamos,27.0275,-108.94,10961,minor
Satao,40.7333,-7.7167,12444,minor
Dokkum,53.3253,5.9989,12365,minor
Zunil,14.7836,-91.4844,12356,minor
Huai Yot,7.7894,99.6347,12337,minor
Balchik,43.4102,28.1662,12421,minor
Alapli,41.1833,31.3833,12105,minor
Sever do Vouga,40.7167,-8.3667,12356,minor
Rezvanshahr,37.5511,49.1394,12355,minor
Kalymnos,36.9512,26.9832,12324,minor
Nagykata,47.4178,19.7414,12280,minor
Saboya,5.6969,-73.7631,12372,minor
Pfaffikon,47.3667,8.7822,11817,minor
Cuichapa,18.7667,-96.8667,12238,minor
Vobkent Shahri,40.0233,64.5139,12351,minor
Mixtla de Altamirano,18.6,-97,11646,minor
Chateaubriant,47.7169,-1.3761,12011,minor
Hatillo de Loba,8.9556,-74.0769,12270,minor
Foca,43.5,18.7833,12334,minor
Haskoy,38.6864,41.6936,12238,minor
Zupanja,45.0667,18.7,12090,minor
Pargas,60.3,22.3,12266,minor
Weiz,47.2189,15.6253,11627,minor
Cordoba,9.5867,-74.8272,12266,minor
Grootegast,53.2091,6.2674,12143,minor
Weinfelden,47.5698,9.112,11534,minor
Citlaltepec,21.3366,-97.8784,12109,minor
Emet,39.3415,29.2586,12246,minor
Na Wa,17.4692,104.102,12160,minor
Sapna,44.4917,19.0028,12136,minor
Kirkagac,39.1056,27.6731,12162,minor
Ebejico,6.3264,-75.7661,12158,minor
Mitontic,16.8667,-92.6333,11906,minor
Chateau-Gontier,47.8286,-0.7028,11805,minor
Ahram,28.8825,51.2744,12182,minor
Chanal,16.6489,-92.2214,12181,minor
Appingedam,53.3167,6.8667,11721,minor
Kozloduy,43.7764,23.7294,12067,minor
Arganil,40.2167,-8.05,12145,minor
Ilmajoki,62.7333,22.5833,12159,minor
Liperi,62.5333,29.3833,12150,minor
Ortakoy,38.7372,34.0386,12132,minor
Beryslav,46.8333,33.4167,12123,minor
Nova Gradiska,45.25,17.3833,11821,minor
Eura,61.1333,22.0833,12128,minor
Tabua,40.3667,-8.0333,12071,minor
Biga,40.2281,27.2422,12063,minor
Ponte da Barca,41.8,-8.4167,12061,minor
Curiti,6.6044,-73.0681,12065,minor
Perleberg,53.0667,11.8667,12035,minor
Bicske,47.4907,18.6363,11969,minor
Caimito,8.7894,-75.1161,12077,minor
Burhaniye,39.5108,26.9786,11908,minor
San Carlos Yautepec,16.5,-96.1,12101,minor
Oiba,6.2639,-73.2992,12063,minor
Laren,52.2544,5.2317,11195,minor
Ried im Innkreis,48.21,13.4894,11903,minor
Tiszakecske,46.9311,20.095,11990,minor
Wang Saphung,17.2995,101.7624,11992,minor
San Antonio Palopo,14.7,-91.1167,11728,minor
Don Sak,9.3169,99.6944,11934,minor
Opmeer,52.7033,4.9444,11779,minor
Alavus,62.5861,23.6194,12044,minor
Tlacolulan,19.6667,-97,11431,minor
Huite,14.9175,-89.7172,12021,minor
Thiers,45.8564,3.5475,11778,minor
Bad Fallingbostel,52.8675,9.6967,11852,minor
Villefranche-de-Rouergue,44.3525,2.0342,11781,minor
Altstatten,47.378,9.5488,11730,minor
Saint-Gaudens,43.1081,0.7233,11604,minor
Nong Bua,15.8647,100.5858,11951,minor
Torbali,38.1619,27.3583,11712,minor
Koszeg,47.3817,16.5519,11805,minor
Bilovodsk,49.1992,39.5756,12000,minor
Ghabaghib,33.1839,36.2264,11802,minor
Zlate Moravce,48.3781,18.3964,11583,minor
Issoudun,46.9481,1.9933,11690,minor
Nyirbator,47.8353,22.13,11831,minor
Doesburg,52.0167,6.1333,11148,minor
Volosovo,59.4472,29.4847,11987,minor
Blaricum,52.2728,5.2422,11202,minor
Sarbogard,46.8878,18.6193,11937,minor
Hildburghausen,50.4261,10.7289,11836,minor
Alijo,41.2764,-7.4749,11942,minor
Mykhailivka,47.2717,35.2248,11949,minor
Janow Lubelski,50.7,22.4,11879,minor
